inventory_ID,product_ID,quantity_on_hand,quantity_reserved,quantity_available,reorder_level,reorder_quantity,last_restock_date,inventory_status,lot_number,storage_conditions
3896,3896,119,4,115,21,188,2025-04-20 02:05:23,In Stock,LOT-73373,Room temperature
3897,3897,89,34,55,26,102,2025-01-20 02:05:23,In Stock,LOT-99205,Refrigerated
3898,3898,303,230,73,30,183,2025-07-04 02:05:23,In Stock,LOT-22299,Refrigerated
3899,3899,290,52,238,29,78,2024-12-06 02:05:23,In Stock,LOT-93621,Humidity controlled
3900,3900,255,15,240,60,90,2025-01-15 02:05:23,In Stock,LOT-65914,Refrigerated
3901,3901,88,66,22,75,62,2024-11-02 02:05:23,backordered,LOT-38823,Humidity controlled
3902,3902,285,108,177,31,87,2025-08-31 02:05:23,In Stock,LOT-25539,Cool and dry place
3903,3903,417,59,358,11,97,2025-07-07 02:05:23,In Stock,LOT-83584,Refrigerated
3904,3904,455,1,454,12,66,2024-11-12 02:05:23,In Stock,LOT-46177,Humidity controlled
3905,3905,197,118,79,65,147,2025-09-04 02:05:23,In Stock,LOT-73264,Cool and dry place
3906,3906,465,15,450,75,192,2024-11-20 02:05:23,In Stock,LOT-30954,Keep away from sunlight
3907,3907,366,197,169,25,52,2025-01-25 02:05:23,In Stock,LOT-49791,Cool and dry place
3908,3908,418,151,267,34,145,2025-04-19 02:05:23,In Stock,LOT-27997,Cool and dry place
3909,3909,147,15,132,40,191,2025-06-06 02:05:23,In Stock,LOT-02927,Room temperature
3910,3910,332,124,208,92,71,2025-01-04 02:05:23,In Stock,LOT-12053,Humidity controlled
3911,3911,386,24,362,71,120,2025-03-31 02:05:23,In Stock,LOT-97871,Humidity controlled
3912,3912,328,70,258,34,130,2025-05-27 02:05:23,In Stock,LOT-37529,Keep away from sunlight
3913,3913,443,301,142,50,75,2025-10-15 02:05:23,In Stock,LOT-88322,Cool and dry place
3914,3914,101,93,8,12,167,2025-04-09 02:05:23,backordered,LOT-01256,Refrigerated
3915,3915,1,1,0,45,134,2025-01-04 02:05:23,backordered,LOT-08320,Keep away from sunlight
3916,3916,224,213,11,19,134,2025-10-22 02:05:23,backordered,LOT-04879,Cool and dry place
3917,3917,223,110,113,95,149,2025-03-30 02:05:23,In Stock,LOT-78889,Room temperature
3918,3918,47,4,43,11,150,2025-04-26 02:05:23,In Stock,LOT-75358,Room temperature
3919,3919,444,44,400,100,73,2024-11-06 02:05:23,In Stock,LOT-52386,Refrigerated
3920,3920,144,0,144,67,188,2025-05-20 02:05:23,In Stock,LOT-00304,Cool and dry place
3921,3921,204,157,47,85,118,2024-12-20 02:05:23,backordered,LOT-43619,Keep away from sunlight
3922,3922,21,16,5,88,53,2025-04-27 02:05:23,backordered,LOT-95171,Humidity controlled
3923,3923,389,99,290,65,157,2025-01-25 02:05:23,In Stock,LOT-52391,Refrigerated
3924,3924,150,141,9,28,146,2025-02-01 02:05:23,backordered,LOT-02929,Humidity controlled
3925,3925,289,207,82,30,149,2024-12-26 02:05:23,In Stock,LOT-50143,Keep away from sunlight
3926,3926,401,7,394,77,109,2025-01-29 02:05:23,In Stock,LOT-74830,Keep away from sunlight
3927,3927,285,284,1,76,194,2025-09-02 02:05:23,backordered,LOT-93096,Keep away from sunlight
3928,3928,270,248,22,88,68,2025-04-29 02:05:23,backordered,LOT-71397,Cool and dry place
3929,3929,189,151,38,64,96,2025-04-30 02:05:23,backordered,LOT-19126,Keep away from sunlight
3930,3930,432,39,393,82,166,2025-04-22 02:05:23,In Stock,LOT-02213,Cool and dry place
3931,3931,354,304,50,40,82,2025-10-21 02:05:23,In Stock,LOT-21767,Cool and dry place
3932,3932,67,55,12,99,141,2025-03-14 02:05:23,backordered,LOT-20191,Humidity controlled
3933,3933,295,286,9,33,147,2025-10-25 02:05:23,backordered,LOT-11661,Room temperature
3934,3934,500,40,460,80,51,2025-01-13 02:05:23,In Stock,LOT-22019,Room temperature
3935,3935,478,71,407,19,168,2025-05-01 02:05:23,In Stock,LOT-07258,Room temperature
3936,3936,261,160,101,25,167,2025-02-25 02:05:23,In Stock,LOT-73393,Keep away from sunlight
3937,3937,148,23,125,95,85,2025-02-25 02:05:23,In Stock,LOT-04936,Room temperature
3938,3938,197,154,43,33,69,2025-09-13 02:05:23,In Stock,LOT-65380,Humidity controlled
3939,3939,344,330,14,80,87,2025-06-11 02:05:23,backordered,LOT-27481,Cool and dry place
3940,3940,311,303,8,61,85,2025-03-23 02:05:23,backordered,LOT-24211,Room temperature
3941,3941,90,20,70,28,172,2025-05-14 02:05:23,In Stock,LOT-40868,Humidity controlled
3942,3942,300,38,262,67,63,2024-11-04 02:05:23,In Stock,LOT-25095,Room temperature
3943,3943,369,187,182,44,83,2025-09-09 02:05:23,In Stock,LOT-22946,Humidity controlled
3944,3944,177,174,3,47,145,2025-02-26 02:05:23,backordered,LOT-20935,Cool and dry place
3945,3945,163,111,52,74,82,2025-10-31 02:05:23,backordered,LOT-56103,Humidity controlled
3946,3946,72,16,56,56,177,2025-11-01 02:05:23,In Stock,LOT-99529,Humidity controlled
3947,3947,9,0,9,18,152,2025-07-12 02:05:23,backordered,LOT-70137,Room temperature
3948,3948,209,70,139,16,167,2025-08-06 02:05:23,In Stock,LOT-12436,Refrigerated
3949,3949,423,69,354,45,170,2025-08-03 02:05:23,In Stock,LOT-58585,Humidity controlled
3950,3950,83,71,12,88,133,2025-06-11 02:05:23,backordered,LOT-64230,Cool and dry place
3951,3951,29,2,27,72,183,2024-12-03 02:05:23,backordered,LOT-41202,Humidity controlled
3952,3952,93,20,73,98,117,2025-03-15 02:05:23,backordered,LOT-70615,Refrigerated
3953,3953,46,8,38,63,68,2025-04-16 02:05:23,backordered,LOT-92738,Humidity controlled
3954,3954,473,406,67,57,51,2025-02-28 02:05:23,In Stock,LOT-74029,Cool and dry place
3955,3955,30,25,5,54,193,2024-12-08 02:05:23,backordered,LOT-90716,Cool and dry place
3956,3956,46,7,39,83,145,2025-11-01 02:05:23,backordered,LOT-69063,Humidity controlled
3957,3957,91,59,32,23,72,2025-05-24 02:05:23,In Stock,LOT-22481,Refrigerated
3958,3958,218,20,198,15,142,2025-07-08 02:05:23,In Stock,LOT-55420,Keep away from sunlight
3959,3959,27,26,1,82,84,2025-07-22 02:05:23,backordered,LOT-34030,Cool and dry place
3960,3960,16,14,2,19,160,2025-01-02 02:05:23,backordered,LOT-10956,Room temperature
3961,3961,348,7,341,10,173,2025-06-23 02:05:23,In Stock,LOT-79756,Cool and dry place
3962,3962,449,258,191,83,129,2025-01-18 02:05:23,In Stock,LOT-49157,Room temperature
3963,3963,357,150,207,39,86,2025-01-15 02:05:23,In Stock,LOT-95546,Humidity controlled
3964,3964,239,105,134,85,192,2025-01-12 02:05:23,In Stock,LOT-23471,Refrigerated
3965,3965,442,439,3,62,138,2025-08-26 02:05:23,backordered,LOT-24760,Humidity controlled
3966,3966,131,71,60,70,79,2025-04-04 02:05:23,backordered,LOT-10801,Cool and dry place
3967,3967,491,319,172,75,86,2025-03-04 02:05:23,In Stock,LOT-81030,Refrigerated
3968,3968,412,159,253,78,71,2025-07-15 02:05:23,In Stock,LOT-68317,Cool and dry place
3969,3969,18,8,10,52,61,2025-08-15 02:05:23,backordered,LOT-64172,Room temperature
3970,3970,396,287,109,94,153,2025-07-11 02:05:23,In Stock,LOT-68080,Refrigerated
3971,3971,35,29,6,47,104,2025-05-01 02:05:23,backordered,LOT-81571,Keep away from sunlight
3972,3972,131,61,70,53,88,2025-03-31 02:05:23,In Stock,LOT-29015,Humidity controlled
3973,3973,30,12,18,44,189,2025-03-24 02:05:23,backordered,LOT-07138,Cool and dry place
3974,3974,381,219,162,67,99,2025-01-04 02:05:23,In Stock,LOT-06713,Humidity controlled
3975,3975,112,91,21,42,126,2025-01-28 02:05:23,backordered,LOT-07351,Humidity controlled
3976,3976,99,70,29,48,95,2025-05-23 02:05:23,backordered,LOT-04584,Refrigerated
3977,3977,195,161,34,48,153,2025-08-23 02:05:23,backordered,LOT-74362,Humidity controlled
3978,3978,24,10,14,52,63,2025-03-18 02:05:23,backordered,LOT-13009,Keep away from sunlight
3979,3979,474,141,333,100,62,2025-04-14 02:05:23,In Stock,LOT-62588,Room temperature
3980,3980,229,158,71,52,140,2025-09-22 02:05:23,In Stock,LOT-57669,Room temperature
3981,3981,491,203,288,30,102,2025-01-16 02:05:23,In Stock,LOT-47031,Refrigerated
3982,3982,373,4,369,86,58,2025-01-29 02:05:23,In Stock,LOT-80533,Room temperature
3983,3983,461,392,69,51,77,2025-10-11 02:05:23,In Stock,LOT-96274,Keep away from sunlight
3984,3984,322,158,164,13,76,2025-07-05 02:05:23,In Stock,LOT-66621,Cool and dry place
3985,3985,486,42,444,22,168,2025-02-15 02:05:23,In Stock,LOT-59183,Keep away from sunlight
3986,3986,48,38,10,97,54,2025-08-21 02:05:23,backordered,LOT-27000,Room temperature
3987,3987,412,151,261,100,163,2024-11-17 02:05:23,In Stock,LOT-46661,Keep away from sunlight
3988,3988,27,21,6,99,95,2025-08-07 02:05:23,backordered,LOT-45901,Cool and dry place
3989,3989,207,183,24,89,144,2025-07-05 02:05:23,backordered,LOT-10797,Room temperature
3990,3990,418,137,281,99,71,2024-11-17 02:05:23,In Stock,LOT-71400,Refrigerated
3991,3991,0,0,0,95,84,2025-07-31 02:05:23,Out of Stock,LOT-49388,Keep away from sunlight
3992,3992,461,160,301,82,141,2025-10-02 02:05:23,In Stock,LOT-19490,Cool and dry place
3993,3993,80,53,27,99,62,2025-09-22 02:05:23,backordered,LOT-53152,Room temperature
3994,3994,56,21,35,37,96,2025-05-08 02:05:23,backordered,LOT-04998,Humidity controlled
3995,3995,132,112,20,91,136,2025-10-16 02:05:23,backordered,LOT-09497,Keep away from sunlight
3996,3996,144,11,133,73,75,2025-03-20 02:05:23,In Stock,LOT-69873,Refrigerated
3997,3997,432,66,366,69,190,2025-10-07 02:05:23,In Stock,LOT-13797,Room temperature
3998,3998,362,302,60,96,143,2024-12-07 02:05:23,backordered,LOT-16698,Cool and dry place
3999,3999,467,118,349,95,66,2025-10-08 02:05:23,In Stock,LOT-41661,Cool and dry place
4000,4000,201,73,128,96,105,2025-05-30 02:05:23,In Stock,LOT-23740,Cool and dry place
4001,4001,104,88,16,84,80,2025-10-31 02:05:23,backordered,LOT-77943,Room temperature
4002,4002,178,32,146,14,104,2025-03-27 02:05:23,In Stock,LOT-32562,Cool and dry place
4003,4003,259,145,114,18,68,2025-01-28 02:05:23,In Stock,LOT-38994,Room temperature
4004,4004,320,314,6,22,106,2024-12-02 02:05:23,backordered,LOT-99197,Room temperature
4005,4005,450,315,135,88,94,2025-01-26 02:05:23,In Stock,LOT-01426,Room temperature
4006,4006,177,62,115,57,195,2025-05-11 02:05:23,In Stock,LOT-20370,Refrigerated
4007,4007,23,11,12,59,68,2025-10-15 02:05:23,backordered,LOT-87821,Cool and dry place
4008,4008,208,124,84,82,197,2025-10-26 02:05:23,In Stock,LOT-16020,Cool and dry place
4009,4009,203,146,57,64,190,2025-10-02 02:05:23,backordered,LOT-41813,Cool and dry place
4010,4010,279,198,81,66,172,2025-06-20 02:05:23,In Stock,LOT-59989,Cool and dry place
4011,4011,398,356,42,40,172,2025-02-18 02:05:23,In Stock,LOT-89721,Room temperature
4012,4012,355,348,7,26,105,2024-11-27 02:05:23,backordered,LOT-17088,Refrigerated
4013,4013,291,147,144,49,198,2024-11-09 02:05:23,In Stock,LOT-94801,Room temperature
4014,4014,441,115,326,12,50,2025-04-14 02:05:23,In Stock,LOT-86448,Keep away from sunlight
4015,4015,234,96,138,30,135,2025-05-18 02:05:23,In Stock,LOT-22175,Cool and dry place
4016,4016,111,20,91,91,139,2025-10-27 02:05:23,In Stock,LOT-88397,Cool and dry place
4017,4017,252,54,198,58,130,2025-06-24 02:05:23,In Stock,LOT-85708,Refrigerated
4018,4018,460,200,260,33,123,2025-09-08 02:05:23,In Stock,LOT-20048,Keep away from sunlight
4019,4019,275,130,145,33,199,2025-10-01 02:05:23,In Stock,LOT-06757,Refrigerated
4020,4020,338,293,45,99,88,2025-07-12 02:05:23,backordered,LOT-12369,Refrigerated
4021,4021,157,84,73,22,67,2025-10-25 02:05:23,In Stock,LOT-14961,Cool and dry place
4022,4022,292,20,272,92,157,2024-11-20 02:05:23,In Stock,LOT-12879,Cool and dry place
4023,4023,182,62,120,10,188,2025-01-21 02:05:23,In Stock,LOT-42968,Keep away from sunlight
4024,4024,261,129,132,41,53,2025-08-16 02:05:23,In Stock,LOT-82769,Cool and dry place
4025,4025,45,24,21,60,163,2025-07-12 02:05:23,backordered,LOT-70409,Refrigerated
4026,4026,315,3,312,46,135,2025-03-13 02:05:23,In Stock,LOT-53141,Room temperature
4027,4027,386,288,98,81,189,2025-03-16 02:05:23,In Stock,LOT-96156,Room temperature
4028,4028,438,289,149,33,72,2025-08-06 02:05:23,In Stock,LOT-07832,Humidity controlled
4029,4029,377,303,74,64,129,2025-08-08 02:05:23,In Stock,LOT-74883,Keep away from sunlight
4030,4030,23,7,16,40,157,2024-11-23 02:05:23,backordered,LOT-56517,Refrigerated
4031,4031,408,4,404,98,86,2025-03-12 02:05:23,In Stock,LOT-96240,Room temperature
4032,4032,181,133,48,33,69,2025-06-24 02:05:23,In Stock,LOT-96496,Keep away from sunlight
4033,4033,237,227,10,13,82,2025-11-01 02:05:23,backordered,LOT-68349,Keep away from sunlight
4034,4034,58,5,53,54,91,2025-07-09 02:05:23,backordered,LOT-60478,Humidity controlled
4035,4035,3,1,2,34,160,2024-11-08 02:05:23,backordered,LOT-42170,Refrigerated
4036,4036,50,41,9,87,93,2025-09-28 02:05:23,backordered,LOT-28516,Room temperature
4037,4037,464,268,196,25,183,2025-01-12 02:05:23,In Stock,LOT-22593,Keep away from sunlight
4038,4038,370,2,368,97,143,2025-01-16 02:05:23,In Stock,LOT-64882,Cool and dry place
4039,4039,222,27,195,24,178,2025-03-23 02:05:23,In Stock,LOT-08934,Refrigerated
4040,4040,274,190,84,52,190,2025-01-24 02:05:23,In Stock,LOT-86883,Cool and dry place
4041,4041,373,301,72,50,195,2025-03-09 02:05:23,In Stock,LOT-90624,Keep away from sunlight
4042,4042,85,12,73,58,192,2025-02-10 02:05:23,In Stock,LOT-67287,Cool and dry place
4043,4043,362,25,337,53,110,2025-03-01 02:05:23,In Stock,LOT-99160,Humidity controlled
4044,4044,391,358,33,87,105,2025-09-28 02:05:23,backordered,LOT-91141,Humidity controlled
4045,4045,192,155,37,29,180,2025-01-08 02:05:23,In Stock,LOT-31935,Keep away from sunlight
4046,4046,460,88,372,75,120,2025-05-16 02:05:23,In Stock,LOT-92361,Room temperature
4047,4047,443,27,416,94,74,2025-02-11 02:05:23,In Stock,LOT-33760,Refrigerated
4048,4048,86,61,25,30,50,2025-10-05 02:05:23,backordered,LOT-52304,Refrigerated
4049,4049,282,109,173,88,125,2025-01-31 02:05:23,In Stock,LOT-58816,Refrigerated
4050,4050,320,117,203,27,89,2025-10-02 02:05:23,In Stock,LOT-50254,Room temperature
4051,4051,45,17,28,45,174,2025-06-12 02:05:23,backordered,LOT-47241,Refrigerated
4052,4052,374,67,307,77,78,2025-09-29 02:05:23,In Stock,LOT-91650,Keep away from sunlight
4053,4053,498,488,10,56,197,2024-12-28 02:05:23,backordered,LOT-34409,Refrigerated
4054,4054,358,5,353,96,82,2024-12-15 02:05:23,In Stock,LOT-66177,Cool and dry place
4055,4055,65,4,61,91,103,2025-10-07 02:05:23,backordered,LOT-18249,Room temperature
4056,4056,479,365,114,99,88,2025-07-12 02:05:23,In Stock,LOT-89808,Refrigerated
4057,4057,66,56,10,73,141,2025-08-28 02:05:23,backordered,LOT-80678,Cool and dry place
4058,4058,124,47,77,34,60,2025-08-27 02:05:23,In Stock,LOT-21417,Humidity controlled
4059,4059,47,26,21,52,62,2025-04-07 02:05:23,backordered,LOT-46813,Room temperature
4060,4060,202,50,152,10,64,2025-05-09 02:05:23,In Stock,LOT-59266,Humidity controlled
4061,4061,118,106,12,66,166,2025-03-11 02:05:23,backordered,LOT-48698,Room temperature
4062,4062,203,149,54,22,187,2025-07-10 02:05:23,In Stock,LOT-93969,Refrigerated
4063,4063,393,36,357,97,55,2024-12-03 02:05:23,In Stock,LOT-87486,Refrigerated
4064,4064,306,45,261,63,68,2025-03-06 02:05:23,In Stock,LOT-94155,Room temperature
4065,4065,193,155,38,15,90,2025-01-07 02:05:23,In Stock,LOT-94501,Humidity controlled
4066,4066,111,15,96,13,117,2025-06-28 02:05:23,In Stock,LOT-19292,Humidity controlled
4067,4067,420,141,279,18,149,2025-04-15 02:05:23,In Stock,LOT-07536,Refrigerated
4068,4068,77,72,5,20,101,2025-09-02 02:05:23,backordered,LOT-05117,Keep away from sunlight
4069,4069,249,3,246,74,64,2025-04-28 02:05:23,In Stock,LOT-16039,Keep away from sunlight
4070,4070,285,188,97,63,150,2025-03-11 02:05:23,In Stock,LOT-88636,Cool and dry place
4071,4071,196,59,137,99,150,2025-08-15 02:05:23,In Stock,LOT-53621,Cool and dry place
4072,4072,292,262,30,60,142,2025-04-30 02:05:23,backordered,LOT-89455,Cool and dry place
4073,4073,155,148,7,46,115,2025-06-01 02:05:23,backordered,LOT-90670,Cool and dry place
4074,4074,225,110,115,60,100,2024-11-16 02:05:23,In Stock,LOT-00994,Room temperature
4075,4075,309,96,213,38,195,2025-04-02 02:05:23,In Stock,LOT-24894,Room temperature
4076,4076,4,2,2,92,146,2025-08-08 02:05:23,backordered,LOT-20466,Keep away from sunlight
4077,4077,97,16,81,31,148,2025-08-25 02:05:23,In Stock,LOT-48966,Keep away from sunlight
4078,4078,451,427,24,25,72,2025-06-03 02:05:23,backordered,LOT-76056,Refrigerated
4079,4079,130,55,75,62,85,2025-05-10 02:05:23,In Stock,LOT-42045,Humidity controlled
4080,4080,356,164,192,44,88,2025-09-11 02:05:23,In Stock,LOT-65775,Humidity controlled
4081,4081,435,262,173,91,60,2025-02-01 02:05:23,In Stock,LOT-80974,Keep away from sunlight
4082,4082,485,304,181,97,75,2024-12-18 02:05:23,In Stock,LOT-53389,Keep away from sunlight
4083,4083,75,30,45,49,71,2024-11-30 02:05:23,backordered,LOT-06235,Humidity controlled
4084,4084,292,194,98,43,106,2025-07-22 02:05:23,In Stock,LOT-46622,Humidity controlled
4085,4085,173,61,112,27,122,2025-03-11 02:05:23,In Stock,LOT-65401,Refrigerated
4086,4086,455,187,268,95,64,2025-04-29 02:05:23,In Stock,LOT-65995,Humidity controlled
4087,4087,120,28,92,41,116,2025-07-21 02:05:23,In Stock,LOT-30062,Cool and dry place
4088,4088,414,353,61,40,69,2025-09-22 02:05:23,In Stock,LOT-21224,Room temperature
4089,4089,434,342,92,77,177,2025-04-08 02:05:23,In Stock,LOT-27677,Cool and dry place
4090,4090,191,184,7,44,144,2025-03-07 02:05:23,backordered,LOT-46259,Keep away from sunlight
4091,4091,469,353,116,82,118,2025-02-19 02:05:23,In Stock,LOT-16011,Room temperature
4092,4092,407,232,175,61,200,2024-11-02 02:05:23,In Stock,LOT-24115,Room temperature
4093,4093,369,325,44,52,101,2025-05-01 02:05:23,backordered,LOT-84886,Refrigerated
4094,4094,223,94,129,82,170,2025-06-16 02:05:23,In Stock,LOT-00801,Keep away from sunlight
4095,4095,197,186,11,86,178,2025-04-20 02:05:23,backordered,LOT-79867,Cool and dry place
4096,4096,220,53,167,45,82,2025-09-22 02:05:23,In Stock,LOT-78231,Refrigerated
4097,4097,175,73,102,57,55,2025-01-31 02:05:23,In Stock,LOT-29957,Cool and dry place
4098,4098,293,170,123,89,128,2025-02-14 02:05:23,In Stock,LOT-04726,Cool and dry place
4099,4099,417,174,243,33,152,2024-12-31 02:05:23,In Stock,LOT-42612,Refrigerated
4100,4100,165,95,70,83,147,2025-04-12 02:05:23,backordered,LOT-12038,Room temperature
4101,4101,432,228,204,33,78,2025-07-02 02:05:23,In Stock,LOT-43753,Cool and dry place
4102,4102,232,222,10,45,84,2025-07-02 02:05:23,backordered,LOT-65968,Room temperature
4103,4103,397,367,30,85,80,2025-06-18 02:05:23,backordered,LOT-07852,Refrigerated
4104,4104,197,31,166,46,63,2024-11-25 02:05:23,In Stock,LOT-54824,Room temperature
4105,4105,333,278,55,84,100,2025-06-28 02:05:23,backordered,LOT-21838,Refrigerated
4106,4106,481,212,269,24,127,2025-05-23 02:05:23,In Stock,LOT-54540,Room temperature
4107,4107,109,91,18,17,165,2025-01-15 02:05:23,In Stock,LOT-06445,Keep away from sunlight
4108,4108,112,84,28,68,107,2025-09-09 02:05:23,backordered,LOT-47523,Cool and dry place
4109,4109,15,3,12,73,185,2025-05-03 02:05:23,backordered,LOT-11232,Refrigerated
4110,4110,72,15,57,20,144,2025-01-24 02:05:23,In Stock,LOT-74897,Keep away from sunlight
4111,4111,47,35,12,45,131,2025-08-13 02:05:23,backordered,LOT-91776,Refrigerated
4112,4112,185,168,17,45,95,2025-03-25 02:05:23,backordered,LOT-33427,Humidity controlled
4113,4113,408,235,173,43,118,2024-11-18 02:05:23,In Stock,LOT-20388,Keep away from sunlight
4114,4114,24,3,21,73,99,2024-12-07 02:05:23,backordered,LOT-62175,Refrigerated
4115,4115,445,331,114,96,56,2024-11-12 02:05:23,In Stock,LOT-08019,Humidity controlled
4116,4116,210,203,7,53,87,2025-07-11 02:05:23,backordered,LOT-63045,Keep away from sunlight
4117,4117,236,115,121,26,197,2025-03-26 02:05:23,In Stock,LOT-30693,Keep away from sunlight
4118,4118,349,165,184,62,98,2025-07-25 02:05:23,In Stock,LOT-58824,Keep away from sunlight
4119,4119,1,0,1,45,65,2024-12-06 02:05:23,backordered,LOT-93534,Cool and dry place
4120,4120,473,390,83,90,141,2025-08-15 02:05:23,backordered,LOT-00181,Keep away from sunlight
4121,4121,477,274,203,18,56,2025-04-27 02:05:23,In Stock,LOT-67784,Room temperature
4122,4122,332,265,67,94,61,2025-10-14 02:05:23,backordered,LOT-81652,Cool and dry place
4123,4123,471,77,394,71,95,2025-08-28 02:05:23,In Stock,LOT-44454,Cool and dry place
4124,4124,158,47,111,50,168,2024-11-27 02:05:23,In Stock,LOT-46083,Refrigerated
4125,4125,61,27,34,13,127,2025-07-08 02:05:23,In Stock,LOT-85179,Humidity controlled
4126,4126,354,63,291,37,151,2025-02-04 02:05:23,In Stock,LOT-93781,Cool and dry place
4127,4127,253,42,211,14,100,2025-08-31 02:05:23,In Stock,LOT-05391,Refrigerated
4128,4128,193,159,34,54,139,2024-11-03 02:05:23,backordered,LOT-28788,Refrigerated
4129,4129,265,200,65,32,56,2024-12-29 02:05:23,In Stock,LOT-48699,Refrigerated
4130,4130,294,248,46,41,138,2025-08-28 02:05:23,In Stock,LOT-96988,Room temperature
4131,4131,494,315,179,55,104,2025-07-04 02:05:23,In Stock,LOT-29045,Refrigerated
4132,4132,86,19,67,91,163,2025-07-08 02:05:23,backordered,LOT-79271,Humidity controlled
4133,4133,97,66,31,87,94,2025-11-01 02:05:23,backordered,LOT-47246,Room temperature
